query_anchor,query_session,query_group,query_filename,rank,candidate,candidate_session,candidate_group,candidate_is_pool,candidate_same_group,candidate_score,candidate_filename
IMG_a2990977479dc3b5,3,03_4.0,0289_20140417_HBi_03_RAY_0889.JPG,"range(1, 11)","[""IMG_03955f459165fb69"", ""IMG_35c3d34f6a3506e8"", ""IMG_4856b607af778a83"", ""IMG_3e828dc68c7d0898"", ""IMG_09c470048aa5a620"", ""IMG_39f79aba2723784d"", ""IMG_1aa8ecf722a1755f"", ""IMG_84f7a1d69468357d"", ""IMG_3962a1dc6c4292b4"", ""IMG_bd146b01a5ab5e14""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_4.0"", ""03_3.0"", ""03_3.0"", ""03_5.0"", ""03_6.0"", ""03_5.0"", ""03_4.0"", ""03_16.0"", ""03_4.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, true, false, true, false]","[0.9472341537475586, 0.9354285001754761, 0.9321166276931763, 0.9221926331520081, 0.9207425117492676, 0.9180457592010498, 0.9173896312713623, 0.9143798351287842, 0.9100428819656372, 0.9087059497833252]","['0288_20140417_HBi_03_RAY_0888.JPG', '0316_20140417_HBi_03_RAY_0920.JPG', '0315_20140417_HBi_03_RAY_0919.JPG', '0236_20140417_HBi_03_RAY_0808.JPG', '0300_20140417_HBi_03_RAY_0902.JPG', '0547_20140417_HBi_03_RAY_1314.JPG', '0290_20140417_HBi_03_RAY_0890.JPG', '0910_20140417_HBi_03_RAY_1983.JPG', '0470_20140417_HBi_03_RAY_1191.JPG', '0524_20140417_HBi_03_RAY_1265.JPG']"
IMG_1aa8ecf722a1755f,3,03_4.0,0290_20140417_HBi_03_RAY_0890.JPG,"range(1, 11)","[""IMG_03955f459165fb69"", ""IMG_a2990977479dc3b5"", ""IMG_4856b607af778a83"", ""IMG_35c3d34f6a3506e8"", ""IMG_217f3610fa912f0b"", ""IMG_8b9236cb98f368af"", ""IMG_3a486e292583f5fd"", ""IMG_831009435c1b2124"", ""IMG_09c470048aa5a620"", ""IMG_5f1db9c269b003a0""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_4.0"", ""03_4.0"", ""03_3.0"", ""03_3.0"", ""03_6.0"", ""03_10.0"", ""03_8.0"", ""03_3.0"", ""03_6.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, false, false, false, false, false, false, false]","[0.922149658203125, 0.9173896312713623, 0.909744143486023, 0.9085862636566162, 0.8971089124679565, 0.8958500027656555, 0.8910505771636963, 0.8827729225158691, 0.8827653527259827, 0.8802696466445923]","['0288_20140417_HBi_03_RAY_0888.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0315_20140417_HBi_03_RAY_0919.JPG', '0316_20140417_HBi_03_RAY_0920.JPG', '0299_20140417_HBi_03_RAY_0901.JPG', '0318_20140417_HBi_03_RAY_0928.JPG', '0252_20140417_HBi_03_RAY_0832.JPG', '0314_20140417_HBi_03_RAY_0918.JPG', '0300_20140417_HBi_03_RAY_0902.JPG', '0841_20140417_HBi_03_RAY_1878.JPG']"
IMG_8c428ce6615f99f9,3,03_4.0,0468_20140417_HBi_03_RAY_1189.JPG,"range(1, 11)","[""IMG_d9d5189844371896"", ""IMG_eaf2a14e7dfe9158"", ""IMG_5130cbc7ffaae275"", ""IMG_3fff93b7a18937ff"", ""IMG_d5cd8fda05dc114c"", ""IMG_c3eab7f40d20dd73"", ""IMG_7221598f1ce69371"", ""IMG_bec26851aca3f97d"", ""IMG_8b9236cb98f368af"", ""IMG_959dea87d88a6be9""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_11.0"", ""03_5.0"", ""03_10.0"", ""03_3.0"", ""03_11.0"", ""03_10.0"", ""03_5.0"", ""03_10.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.7458944320678711, 0.7454408407211304, 0.7207266092300415, 0.7133162021636963, 0.7127110362052917, 0.7099997997283936, 0.7096337080001831, 0.6999312043190002, 0.6897456645965576, 0.6892820000648499]","['0528_20140417_HBi_03_RAY_1272.JPG', '0339_20140417_HBi_03_RAY_0967.JPG', '0546_20140417_HBi_03_RAY_1313.JPG', '0466_20140417_HBi_03_RAY_1187.JPG', '0540_20140417_HBi_03_RAY_1305.JPG', '0338_20140417_HBi_03_RAY_0966.JPG', '0330_20140417_HBi_03_RAY_0954.JPG', '0471_20140417_HBi_03_RAY_1192.JPG', '0318_20140417_HBi_03_RAY_0928.JPG', '0499_20140417_HBi_03_RAY_1237.JPG']"
IMG_2408579bd0486bf4,3,03_4.0,0469_20140417_HBi_03_RAY_1190.JPG,"range(1, 11)","[""IMG_bd146b01a5ab5e14"", ""IMG_302da20670764559"", ""IMG_102c379d7d6b4a9c"", ""IMG_0c67105fef9f5e61"", ""IMG_4362f41d356ea6e2"", ""IMG_899eab175cf11e80"", ""IMG_1b5b525951012d97"", ""IMG_f2f062b428b6acde"", ""IMG_5ce0980d29583409"", ""IMG_93581bef499b37df""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_9.0"", ""03_3.0"", ""03_3.0"", ""03_4.0"", ""03_2.0"", ""03_6.0"", ""03_10.0"", ""03_17.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, true, false, false, false, false, false]","[0.7865946292877197, 0.7818171977996826, 0.7399832010269165, 0.7360935807228088, 0.7319310903549194, 0.7277958989143372, 0.7211768627166748, 0.7209798097610474, 0.7190939784049988, 0.7167155742645264]","['0524_20140417_HBi_03_RAY_1265.JPG', '0463_20140417_HBi_03_RAY_1184.JPG', '0525_20140417_HBi_03_RAY_1266.JPG', '0282_20140417_HBi_03_RAY_0882.JPG', '0161_20140417_HBi_03_RAY_2089.JPG', '0250_20140417_HBi_03_RAY_0830.JPG', '0680_20140417_HBi_03_RAY_1555.JPG', '0702_20140417_HBi_03_RAY_1646.JPG', '0676_20140417_HBi_03_RAY_1550.JPG', '0251_20140417_HBi_03_RAY_0831.JPG']"
IMG_3962a1dc6c4292b4,3,03_4.0,0470_20140417_HBi_03_RAY_1191.JPG,"range(1, 11)","[""IMG_d71fa1d9962a816c"", ""IMG_39f79aba2723784d"", ""IMG_84f7a1d69468357d"", ""IMG_fc68eb5adc45dcb9"", ""IMG_09c470048aa5a620"", ""IMG_3be4c95c39822645"", ""IMG_250269a43b645325"", ""IMG_be100e1748f17ad1"", ""IMG_a2990977479dc3b5"", ""IMG_53fa9fc0de5e468b""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_20.0"", ""03_5.0"", ""03_16.0"", ""03_10.0"", ""03_6.0"", ""03_7.0"", ""03_11.0"", ""03_10.0"", ""03_4.0"", ""03_6.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, true, false]","[0.9311470985412598, 0.9271721839904785, 0.9232239723205566, 0.9209120273590088, 0.9199202656745911, 0.9171100854873657, 0.9169095754623413, 0.9164978265762329, 0.9100428819656372, 0.9093679785728455]","['0912_20140417_HBi_03_RAY_1985.JPG', '0547_20140417_HBi_03_RAY_1314.JPG', '0910_20140417_HBi_03_RAY_1983.JPG', '0703_20140417_HBi_03_RAY_1647.JPG', '0300_20140417_HBi_03_RAY_0902.JPG', '0254_20140417_HBi_03_RAY_0836.JPG', '0916_20140417_HBi_03_RAY_1989.JPG', '0678_20140417_HBi_03_RAY_1553.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0328_20140417_HBi_03_RAY_0946.JPG']"
IMG_5f1e9d8b2178b03d,3,03_5.0,0224_20140417_HBi_03_RAY_0782.JPG,"range(1, 11)","[""IMG_f4b55c978d9b27ad"", ""IMG_74aa811586e07cff"", ""IMG_0477741c24dab835"", ""IMG_5ded501d0f5b1c92"", ""IMG_0543681d5ed37dc7"", ""IMG_caa2f160f554a749"", ""IMG_043fc8d5cb71ffc0"", ""IMG_756e6442e70bbb4f"", ""IMG_03193f6c99f32e8b"", ""IMG_90448cd333a0b216""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_7.0"", ""03_10.0"", ""03_31.0"", ""03_18.0"", ""03_7.0"", ""03_22.0"", ""03_7.0"", ""03_1.0"", ""03_2.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.7519516348838806, 0.7505416870117188, 0.7386924028396606, 0.7165550589561462, 0.7141896486282349, 0.7061648368835449, 0.6798652410507202, 0.6697270274162292, 0.6673153042793274, 0.6626773476600647]","['0244_20140417_HBi_03_RAY_0824.JPG', '0285_20140417_HBi_03_RAY_0885.JPG', '0166_20140417_HBi_03_RAY_2108.JPG', '0682_20140417_HBi_03_RAY_1558.JPG', '0231_20140417_HBi_03_RAY_0799.JPG', '0164_20140417_HBi_03_RAY_0665.JPG', '0319_20140417_HBi_03_RAY_0929.JPG', '0141_20140417_HBi_03_RAY_0684.JPG', '0257_20140417_HBi_03_RAY_0849.JPG', '0281_20140417_HBi_03_RAY_0881.JPG']"
IMG_3e828dc68c7d0898,3,03_5.0,0236_20140417_HBi_03_RAY_0808.JPG,"range(1, 11)","[""IMG_a2990977479dc3b5"", ""IMG_09c470048aa5a620"", ""IMG_93581bef499b37df"", ""IMG_35c3d34f6a3506e8"", ""IMG_39f79aba2723784d"", ""IMG_3962a1dc6c4292b4"", ""IMG_899eab175cf11e80"", ""IMG_4856b607af778a83"", ""IMG_1b5b525951012d97"", ""IMG_bd146b01a5ab5e14""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_4.0"", ""03_6.0"", ""03_2.0"", ""03_3.0"", ""03_5.0"", ""03_4.0"", ""03_2.0"", ""03_3.0"", ""03_6.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, true, false, false, false, false, false]","[0.9221926331520081, 0.9103922843933105, 0.9096406698226929, 0.9091783761978149, 0.9043818116188049, 0.9040670394897461, 0.900802731513977, 0.8968669772148132, 0.8957576751708984, 0.894663393497467]","['0289_20140417_HBi_03_RAY_0889.JPG', '0300_20140417_HBi_03_RAY_0902.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0316_20140417_HBi_03_RAY_0920.JPG', '0547_20140417_HBi_03_RAY_1314.JPG', '0470_20140417_HBi_03_RAY_1191.JPG', '0250_20140417_HBi_03_RAY_0830.JPG', '0315_20140417_HBi_03_RAY_0919.JPG', '0680_20140417_HBi_03_RAY_1555.JPG', '0524_20140417_HBi_03_RAY_1265.JPG']"
IMG_bec26851aca3f97d,3,03_5.0,0471_20140417_HBi_03_RAY_1192.JPG,"range(1, 11)","[""IMG_4106e536034ce468"", ""IMG_33cbcc15b479c201"", ""IMG_d5cd8fda05dc114c"", ""IMG_24134fc15ba96652"", ""IMG_154da4f02db54fae"", ""IMG_1cd9988f9d499955"", ""IMG_7221598f1ce69371"", ""IMG_1636755f70f7c2a6"", ""IMG_d9d5189844371896"", ""IMG_e6c01595ce3ac10f""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_5.0"", ""03_3.0"", ""03_3.0"", ""03_9.0"", ""03_10.0"", ""03_10.0"", ""03_10.0"", ""03_9.0"", ""03_3.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, false, false]","[0.8522080779075623, 0.8162517547607422, 0.8125206232070923, 0.8045002222061157, 0.802209734916687, 0.801876962184906, 0.7972426414489746, 0.791031539440155, 0.7885155081748962, 0.7805553674697876]","['0917_20140417_HBi_03_RAY_1990.JPG', '0491_20140417_HBi_03_RAY_1225.JPG', '0540_20140417_HBi_03_RAY_1305.JPG', '0488_20140417_HBi_03_RAY_1222.JPG', '0414_20140417_HBi_03_RAY_1087.JPG', '0465_20140417_HBi_03_RAY_1186.JPG', '0330_20140417_HBi_03_RAY_0954.JPG', '0439_20140417_HBi_03_RAY_1125.JPG', '0528_20140417_HBi_03_RAY_1272.JPG', '0200_20140417_HBi_03_RAY_0726.JPG']"
IMG_4ccf8f053eafa970,3,03_5.0,0494_20140417_HBi_03_RAY_1230.JPG,"range(1, 11)","[""IMG_959dea87d88a6be9"", ""IMG_2d5a71d4a5613a7a"", ""IMG_6093a75e3e14d5df"", ""IMG_b825df862b6e289f"", ""IMG_9935b9839e10b78b"", ""IMG_335800c884833eed"", ""IMG_4106e536034ce468"", ""IMG_4b86dee50375da53"", ""IMG_53fa9fc0de5e468b"", ""IMG_4856b607af778a83""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_2.0"", ""03_2.0"", ""03_2.0"", ""03_9.0"", ""03_2.0"", ""03_10.0"", ""03_5.0"", ""03_10.0"", ""03_6.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, true, false, false, false]","[0.9362300634384155, 0.907662034034729, 0.9017297029495239, 0.8837395906448364, 0.8693968057632446, 0.854690670967102, 0.8507075309753418, 0.846347451210022, 0.8419532179832458, 0.8342419266700745]","['0499_20140417_HBi_03_RAY_1237.JPG', '0490_20140417_HBi_03_RAY_1224.JPG', '0489_20140417_HBi_03_RAY_1223.JPG', '0464_20140417_HBi_03_RAY_1185.JPG', '0497_20140417_HBi_03_RAY_1235.JPG', '0415_20140417_HBi_03_RAY_1088.JPG', '0917_20140417_HBi_03_RAY_1990.JPG', '0467_20140417_HBi_03_RAY_1188.JPG', '0328_20140417_HBi_03_RAY_0946.JPG', '0315_20140417_HBi_03_RAY_0919.JPG']"
IMG_5130cbc7ffaae275,3,03_5.0,0546_20140417_HBi_03_RAY_1313.JPG,"range(1, 11)","[""IMG_5f1db9c269b003a0"", ""IMG_814ea15230cf77ff"", ""IMG_899eab175cf11e80"", ""IMG_3d7bf72908e59499"", ""IMG_90abd8938b874a0c"", ""IMG_0c67105fef9f5e61"", ""IMG_1c67b02ae9b59108"", ""IMG_3181ffe87aa13433"", ""IMG_aade277476cfab5c"", ""IMG_0e03c96e3860a20c""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_7.0"", ""03_10.0"", ""03_2.0"", ""03_3.0"", ""03_7.0"", ""03_3.0"", ""03_3.0"", ""03_10.0"", ""03_3.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.8863692283630371, 0.8761407732963562, 0.8564947843551636, 0.8508166670799255, 0.8507290482521057, 0.8465947508811951, 0.8397639989852905, 0.8373244404792786, 0.8294315934181213, 0.8275752067565918]","['0841_20140417_HBi_03_RAY_1878.JPG', '0287_20140417_HBi_03_RAY_0887.JPG', '0250_20140417_HBi_03_RAY_0830.JPG', '0246_20140417_HBi_03_RAY_0826.JPG', '0245_20140417_HBi_03_RAY_0825.JPG', '0282_20140417_HBi_03_RAY_0882.JPG', '0242_20140417_HBi_03_RAY_0817.JPG', '0317_20140417_HBi_03_RAY_0927.JPG', '0241_20140417_HBi_03_RAY_0816.JPG', '0302_20140417_HBi_03_RAY_0904.JPG']"
IMG_39f79aba2723784d,3,03_5.0,0547_20140417_HBi_03_RAY_1314.JPG,"range(1, 11)","[""IMG_3be4c95c39822645"", ""IMG_84f7a1d69468357d"", ""IMG_3962a1dc6c4292b4"", ""IMG_fc68eb5adc45dcb9"", ""IMG_a2990977479dc3b5"", ""IMG_93581bef499b37df"", ""IMG_53fa9fc0de5e468b"", ""IMG_ba4f15b50f74beff"", ""IMG_be100e1748f17ad1"", ""IMG_d29ed2e78c8f6d25""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_7.0"", ""03_16.0"", ""03_4.0"", ""03_10.0"", ""03_4.0"", ""03_2.0"", ""03_6.0"", ""03_16.0"", ""03_10.0"", ""03_5.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, true]","[0.9458431005477905, 0.9334579706192017, 0.9271721839904785, 0.9232593774795532, 0.9180457592010498, 0.9153644442558289, 0.9147000312805176, 0.9117797613143921, 0.9099830389022827, 0.907984733581543]","['0254_20140417_HBi_03_RAY_0836.JPG', '0910_20140417_HBi_03_RAY_1983.JPG', '0470_20140417_HBi_03_RAY_1191.JPG', '0703_20140417_HBi_03_RAY_1647.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0328_20140417_HBi_03_RAY_0946.JPG', '0911_20140417_HBi_03_RAY_1984.JPG', '0678_20140417_HBi_03_RAY_1553.JPG', '0675_20140417_HBi_03_RAY_1549.JPG']"
IMG_57cfc4366a136861,3,03_5.0,0674_20140417_HBi_03_RAY_1548.JPG,"range(1, 11)","[""IMG_a606bdc025c9a6f7"", ""IMG_8b18934c9a541949"", ""IMG_90abd8938b874a0c"", ""IMG_077018732a20157b"", ""IMG_19fc4b72ac608282"", ""IMG_0e03c96e3860a20c"", ""IMG_8bed067689af3d65"", ""IMG_5f1db9c269b003a0"", ""IMG_5130cbc7ffaae275"", ""IMG_9e047d15e1fd2ddb""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_27.0"", ""03_5.0"", ""03_7.0"", ""03_5.0"", ""03_9.0"", ""03_3.0"", ""03_10.0"", ""03_7.0"", ""03_5.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, true, false, true, false, false, false, false, true, false]","[0.8842146992683411, 0.8713873624801636, 0.836608350276947, 0.8349388837814331, 0.8239084482192993, 0.8197686672210693, 0.8190674781799316, 0.8190433979034424, 0.8183221817016602, 0.8059624433517456]","['0150_20140417_HBi_03_RAY_2029.JPG', '0845_20140417_HBi_03_RAY_1889.JPG', '0245_20140417_HBi_03_RAY_0825.JPG', '0846_20140417_HBi_03_RAY_1890.JPG', '0148_20140417_HBi_03_RAY_2027.JPG', '0302_20140417_HBi_03_RAY_0904.JPG', '0511_20140417_HBi_03_RAY_1249.JPG', '0841_20140417_HBi_03_RAY_1878.JPG', '0546_20140417_HBi_03_RAY_1313.JPG', '0214_20140417_HBi_03_RAY_0763.JPG']"
IMG_d29ed2e78c8f6d25,3,03_5.0,0675_20140417_HBi_03_RAY_1549.JPG,"range(1, 11)","[""IMG_84f7a1d69468357d"", ""IMG_39f79aba2723784d"", ""IMG_3be4c95c39822645"", ""IMG_ba4f15b50f74beff"", ""IMG_3962a1dc6c4292b4"", ""IMG_be100e1748f17ad1"", ""IMG_a2990977479dc3b5"", ""IMG_fc68eb5adc45dcb9"", ""IMG_09c470048aa5a620"", ""IMG_3e828dc68c7d0898""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_16.0"", ""03_5.0"", ""03_7.0"", ""03_16.0"", ""03_4.0"", ""03_10.0"", ""03_4.0"", ""03_10.0"", ""03_6.0"", ""03_5.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, true, false, false, false, false, false, false, false, true]","[0.9097229242324829, 0.907984733581543, 0.9041667580604553, 0.9029608368873596, 0.9003115296363831, 0.8968751430511475, 0.8871454000473022, 0.8868610858917236, 0.8857141733169556, 0.8823539018630981]","['0910_20140417_HBi_03_RAY_1983.JPG', '0547_20140417_HBi_03_RAY_1314.JPG', '0254_20140417_HBi_03_RAY_0836.JPG', '0911_20140417_HBi_03_RAY_1984.JPG', '0470_20140417_HBi_03_RAY_1191.JPG', '0678_20140417_HBi_03_RAY_1553.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0703_20140417_HBi_03_RAY_1647.JPG', '0300_20140417_HBi_03_RAY_0902.JPG', '0236_20140417_HBi_03_RAY_0808.JPG']"
IMG_8b18934c9a541949,3,03_5.0,0845_20140417_HBi_03_RAY_1889.JPG,"range(1, 11)","[""IMG_077018732a20157b"", ""IMG_0e03c96e3860a20c"", ""IMG_08faeb63ca8035ce"", ""IMG_57cfc4366a136861"", ""IMG_90abd8938b874a0c"", ""IMG_f6a06551b419c8d3"", ""IMG_5f1db9c269b003a0"", ""IMG_8bed067689af3d65"", ""IMG_93581bef499b37df"", ""IMG_4856b607af778a83""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_5.0"", ""03_3.0"", ""03_7.0"", ""03_5.0"", ""03_7.0"", ""03_2.0"", ""03_7.0"", ""03_10.0"", ""03_2.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, true, false, false, false, false, false, false]","[0.9330360889434814, 0.8922786712646484, 0.8817216753959656, 0.8713873624801636, 0.8704590201377869, 0.8685194849967957, 0.8639955520629883, 0.8638229370117188, 0.8595698475837708, 0.8583357930183411]","['0846_20140417_HBi_03_RAY_1890.JPG', '0302_20140417_HBi_03_RAY_0904.JPG', '0253_20140417_HBi_03_RAY_0835.JPG', '0674_20140417_HBi_03_RAY_1548.JPG', '0245_20140417_HBi_03_RAY_0825.JPG', '0216_20140417_HBi_03_RAY_0765.JPG', '0841_20140417_HBi_03_RAY_1878.JPG', '0511_20140417_HBi_03_RAY_1249.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0315_20140417_HBi_03_RAY_0919.JPG']"
IMG_077018732a20157b,3,03_5.0,0846_20140417_HBi_03_RAY_1890.JPG,"range(1, 11)","[""IMG_8b18934c9a541949"", ""IMG_f6a06551b419c8d3"", ""IMG_08faeb63ca8035ce"", ""IMG_93581bef499b37df"", ""IMG_0e03c96e3860a20c"", ""IMG_4856b607af778a83"", ""IMG_35c3d34f6a3506e8"", ""IMG_fd391b80928842b0"", ""IMG_3d7bf72908e59499"", ""IMG_5f1db9c269b003a0""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_5.0"", ""03_2.0"", ""03_7.0"", ""03_2.0"", ""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_10.0"", ""03_3.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, false, false, false, false]","[0.9330360889434814, 0.9081878662109375, 0.9022165536880493, 0.8966531753540039, 0.8901806473731995, 0.8864955902099609, 0.877571702003479, 0.8743318915367126, 0.8733808994293213, 0.8645105361938477]","['0845_20140417_HBi_03_RAY_1889.JPG', '0216_20140417_HBi_03_RAY_0765.JPG', '0253_20140417_HBi_03_RAY_0835.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0302_20140417_HBi_03_RAY_0904.JPG', '0315_20140417_HBi_03_RAY_0919.JPG', '0316_20140417_HBi_03_RAY_0920.JPG', '0677_20140417_HBi_03_RAY_1552.JPG', '0246_20140417_HBi_03_RAY_0826.JPG', '0841_20140417_HBi_03_RAY_1878.JPG']"
IMG_4106e536034ce468,3,03_5.0,0917_20140417_HBi_03_RAY_1990.JPG,"range(1, 11)","[""IMG_4b86dee50375da53"", ""IMG_959dea87d88a6be9"", ""IMG_3fff93b7a18937ff"", ""IMG_1cd9988f9d499955"", ""IMG_bec26851aca3f97d"", ""IMG_4ccf8f053eafa970"", ""IMG_33cbcc15b479c201"", ""IMG_7221598f1ce69371"", ""IMG_23eee2d344e472b9"", ""IMG_154da4f02db54fae""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_2.0"", ""03_10.0"", ""03_10.0"", ""03_5.0"", ""03_5.0"", ""03_3.0"", ""03_10.0"", ""03_14.0"", ""03_10.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, true, true, false, false, false, false]","[0.8933867812156677, 0.8688162565231323, 0.8642152547836304, 0.8598763942718506, 0.8522080779075623, 0.8507075309753418, 0.8359905481338501, 0.8098422884941101, 0.8098398447036743, 0.8081655502319336]","['0467_20140417_HBi_03_RAY_1188.JPG', '0499_20140417_HBi_03_RAY_1237.JPG', '0466_20140417_HBi_03_RAY_1187.JPG', '0465_20140417_HBi_03_RAY_1186.JPG', '0471_20140417_HBi_03_RAY_1192.JPG', '0494_20140417_HBi_03_RAY_1230.JPG', '0491_20140417_HBi_03_RAY_1225.JPG', '0330_20140417_HBi_03_RAY_0954.JPG', '0523_20140417_HBi_03_RAY_1264.JPG', '0414_20140417_HBi_03_RAY_1087.JPG']"
IMG_4346881113cb7134,3,03_5.0,0918_20140417_HBi_03_RAY_1991.JPG,"range(1, 11)","[""IMG_b00cc602f340f203"", ""IMG_a3430090c4ce7a3b"", ""IMG_f0e20029fd5e8703"", ""IMG_14e79d03c1704745"", ""IMG_a2576526ef3d66cc"", ""IMG_302da20670764559"", ""IMG_102c379d7d6b4a9c"", ""IMG_db9875e2b237edd3"", ""IMG_eb1dc97cf3a61160"", ""IMG_43f6242b9c65ab2d""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_2.0"", ""03_14.0"", ""03_19.0"", ""03_13.0"", ""03_9.0"", ""03_3.0"", ""03_16.0"", ""03_12.0"", ""03_16.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.8759562969207764, 0.8341624736785889, 0.8138941526412964, 0.6910817623138428, 0.6762547492980957, 0.6583749055862427, 0.6572856307029724, 0.6434842348098755, 0.6345893740653992, 0.6316696405410767]","['0527_20140417_HBi_03_RAY_1271.JPG', '0498_20140417_HBi_03_RAY_1236.JPG', '0522_20140417_HBi_03_RAY_1263.JPG', '0795_20140417_HBi_03_RAY_1808.JPG', '0496_20140417_HBi_03_RAY_1233.JPG', '0463_20140417_HBi_03_RAY_1184.JPG', '0525_20140417_HBi_03_RAY_1266.JPG', '0920_20140417_HBi_03_RAY_1993.JPG', '0492_20140417_HBi_03_RAY_1227.JPG', '0722_20140417_HBi_03_RAY_1670.JPG']"
