query_anchor,query_session,query_group,rank,candidate,candidate_session,candidate_group,candidate_is_pool,candidate_same_group,score,review,reviewer,note
IMG_9e047d15e1fd2ddb,3,03_2.0,1,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.8654002547264099,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,2,IMG_2b7e1f460614d568,3,03_3.0,False,False,0.8543005585670471,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,3,IMG_c35286d04e6f978d,3,03_10.0,False,False,0.8422280550003052,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,4,IMG_8b18934c9a541949,3,03_5.0,False,False,0.8369652032852173,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,5,IMG_077018732a20157b,3,03_5.0,False,False,0.8311753273010254,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,6,IMG_85a1df455dd25f66,3,03_3.0,False,False,0.8289313316345215,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,7,IMG_ed8f4661bbbe6d5c,3,03_3.0,False,False,0.8237142562866211,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,8,IMG_5171549ee9022d18,3,03_2.0,False,True,0.817472517490387,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,9,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.8163785934448242,,,
IMG_9e047d15e1fd2ddb,3,03_2.0,10,IMG_f6a06551b419c8d3,3,03_2.0,False,True,0.8148616552352905,,,
IMG_dd178000d5df56dc,3,03_2.0,1,IMG_9e047d15e1fd2ddb,3,03_2.0,False,True,0.7860016822814941,,,
IMG_dd178000d5df56dc,3,03_2.0,2,IMG_91b6f41442da18f4,3,03_9.0,False,False,0.7643613815307617,,,
IMG_dd178000d5df56dc,3,03_2.0,3,IMG_c35286d04e6f978d,3,03_10.0,False,False,0.7615748047828674,,,
IMG_dd178000d5df56dc,3,03_2.0,4,IMG_22c1d1571bf40f38,3,03_3.0,False,False,0.7409894466400146,,,
IMG_dd178000d5df56dc,3,03_2.0,5,IMG_5171549ee9022d18,3,03_2.0,False,True,0.7294154167175293,,,
IMG_dd178000d5df56dc,3,03_2.0,6,IMG_e9581439a4d2c0fb,3,03_10.0,False,False,0.7131277322769165,,,
IMG_dd178000d5df56dc,3,03_2.0,7,IMG_90448cd333a0b216,3,03_3.0,False,False,0.7130923271179199,,,
IMG_dd178000d5df56dc,3,03_2.0,8,IMG_19fc4b72ac608282,3,03_9.0,False,False,0.7078424692153931,,,
IMG_dd178000d5df56dc,3,03_2.0,9,IMG_34d871e8dadbe89a,3,03_28.0,False,False,0.7005530595779419,,,
IMG_dd178000d5df56dc,3,03_2.0,10,IMG_08faeb63ca8035ce,3,03_7.0,False,False,0.6994520425796509,,,
IMG_f6a06551b419c8d3,3,03_2.0,1,IMG_93581bef499b37df,3,03_2.0,False,True,0.9136396646499634,,,
IMG_f6a06551b419c8d3,3,03_2.0,2,IMG_077018732a20157b,3,03_5.0,False,False,0.9081878662109375,,,
IMG_f6a06551b419c8d3,3,03_2.0,3,IMG_fd391b80928842b0,3,03_10.0,False,False,0.8986234664916992,,,
IMG_f6a06551b419c8d3,3,03_2.0,4,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.8934664130210876,,,
IMG_f6a06551b419c8d3,3,03_2.0,5,IMG_b741dc5a87e88d17,3,03_3.0,False,False,0.8924084901809692,,,
IMG_f6a06551b419c8d3,3,03_2.0,6,IMG_4362f41d356ea6e2,3,03_4.0,False,False,0.8810739517211914,,,
IMG_f6a06551b419c8d3,3,03_2.0,7,IMG_08faeb63ca8035ce,3,03_7.0,False,False,0.8802608847618103,,,
IMG_f6a06551b419c8d3,3,03_2.0,8,IMG_03955f459165fb69,3,03_4.0,False,False,0.8756219148635864,,,
IMG_f6a06551b419c8d3,3,03_2.0,9,IMG_09c470048aa5a620,3,03_6.0,False,False,0.873572587966919,,,
IMG_f6a06551b419c8d3,3,03_2.0,10,IMG_1d5206db18203ba7,3,03_19.0,False,False,0.8728775978088379,,,
IMG_5171549ee9022d18,3,03_2.0,1,IMG_ed8f4661bbbe6d5c,3,03_3.0,False,False,0.8865001797676086,,,
IMG_5171549ee9022d18,3,03_2.0,2,IMG_2b7e1f460614d568,3,03_3.0,False,False,0.8463420867919922,,,
IMG_5171549ee9022d18,3,03_2.0,3,IMG_59e35a6728f49f9b,3,03_3.0,False,False,0.8388098478317261,,,
IMG_5171549ee9022d18,3,03_2.0,4,IMG_85a1df455dd25f66,3,03_3.0,False,False,0.8306922316551208,,,
IMG_5171549ee9022d18,3,03_2.0,5,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.8239936232566833,,,
IMG_5171549ee9022d18,3,03_2.0,6,IMG_9e047d15e1fd2ddb,3,03_2.0,False,True,0.817472517490387,,,
IMG_5171549ee9022d18,3,03_2.0,7,IMG_0f0cd0e7c57181b2,3,03_10.0,False,False,0.8075785040855408,,,
IMG_5171549ee9022d18,3,03_2.0,8,IMG_aade277476cfab5c,3,03_3.0,False,False,0.7935923337936401,,,
IMG_5171549ee9022d18,3,03_2.0,9,IMG_3181ffe87aa13433,3,03_10.0,False,False,0.7930343151092529,,,
IMG_5171549ee9022d18,3,03_2.0,10,IMG_22c1d1571bf40f38,3,03_3.0,False,False,0.7913036942481995,,,
IMG_899eab175cf11e80,3,03_2.0,1,IMG_93581bef499b37df,3,03_2.0,False,True,0.9555544853210449,,,
IMG_899eab175cf11e80,3,03_2.0,2,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.9372280240058899,,,
IMG_899eab175cf11e80,3,03_2.0,3,IMG_8ceb68df4b59d29e,3,03_6.0,False,False,0.9115692377090454,,,
IMG_899eab175cf11e80,3,03_2.0,4,IMG_a2990977479dc3b5,3,03_4.0,False,False,0.9021145105361938,,,
IMG_899eab175cf11e80,3,03_2.0,5,IMG_3e828dc68c7d0898,3,03_5.0,False,False,0.900802731513977,,,
IMG_899eab175cf11e80,3,03_2.0,6,IMG_03955f459165fb69,3,03_4.0,False,False,0.8949134945869446,,,
IMG_899eab175cf11e80,3,03_2.0,7,IMG_339d3c59aa65dfd3,3,03_7.0,False,False,0.8933137059211731,,,
IMG_899eab175cf11e80,3,03_2.0,8,IMG_39f79aba2723784d,3,03_5.0,False,False,0.8932311534881592,,,
IMG_899eab175cf11e80,3,03_2.0,9,IMG_b741dc5a87e88d17,3,03_3.0,False,False,0.893028974533081,,,
IMG_899eab175cf11e80,3,03_2.0,10,IMG_4362f41d356ea6e2,3,03_4.0,False,False,0.8922815322875977,,,
IMG_93581bef499b37df,3,03_2.0,1,IMG_899eab175cf11e80,3,03_2.0,False,True,0.9555544853210449,,,
IMG_93581bef499b37df,3,03_2.0,2,IMG_b741dc5a87e88d17,3,03_3.0,False,False,0.9335160255432129,,,
IMG_93581bef499b37df,3,03_2.0,3,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.9238086938858032,,,
IMG_93581bef499b37df,3,03_2.0,4,IMG_39f79aba2723784d,3,03_5.0,False,False,0.9153644442558289,,,
IMG_93581bef499b37df,3,03_2.0,5,IMG_f6a06551b419c8d3,3,03_2.0,False,True,0.9136396646499634,,,
IMG_93581bef499b37df,3,03_2.0,6,IMG_3e828dc68c7d0898,3,03_5.0,False,False,0.9096406698226929,,,
IMG_93581bef499b37df,3,03_2.0,7,IMG_a2990977479dc3b5,3,03_4.0,False,False,0.907341480255127,,,
IMG_93581bef499b37df,3,03_2.0,8,IMG_5ac5d19ee41e1d13,3,03_10.0,False,False,0.9071938991546631,,,
IMG_93581bef499b37df,3,03_2.0,9,IMG_3be4c95c39822645,3,03_7.0,False,False,0.9056097269058228,,,
IMG_93581bef499b37df,3,03_2.0,10,IMG_4362f41d356ea6e2,3,03_4.0,False,False,0.90408855676651,,,
IMG_03193f6c99f32e8b,3,03_2.0,1,IMG_2ec9b729c3047f30,3,03_2.0,False,True,0.9551228880882263,,,
IMG_03193f6c99f32e8b,3,03_2.0,2,IMG_2615c5de94cf0ab6,3,03_2.0,False,True,0.9005060791969299,,,
IMG_03193f6c99f32e8b,3,03_2.0,3,IMG_90448cd333a0b216,3,03_3.0,False,False,0.856171727180481,,,
IMG_03193f6c99f32e8b,3,03_2.0,4,IMG_aade277476cfab5c,3,03_3.0,False,False,0.8399500846862793,,,
IMG_03193f6c99f32e8b,3,03_2.0,5,IMG_22c1d1571bf40f38,3,03_3.0,False,False,0.8241475224494934,,,
IMG_03193f6c99f32e8b,3,03_2.0,6,IMG_043fc8d5cb71ffc0,3,03_7.0,False,False,0.8072521686553955,,,
IMG_03193f6c99f32e8b,3,03_2.0,7,IMG_85a1df455dd25f66,3,03_3.0,False,False,0.8036214113235474,,,
IMG_03193f6c99f32e8b,3,03_2.0,8,IMG_814ea15230cf77ff,3,03_10.0,False,False,0.8007593750953674,,,
IMG_03193f6c99f32e8b,3,03_2.0,9,IMG_0c67105fef9f5e61,3,03_3.0,False,False,0.7990927696228027,,,
IMG_03193f6c99f32e8b,3,03_2.0,10,IMG_59e35a6728f49f9b,3,03_3.0,False,False,0.7855401039123535,,,
IMG_2ec9b729c3047f30,3,03_2.0,1,IMG_03193f6c99f32e8b,3,03_2.0,False,True,0.9551228880882263,,,
IMG_2ec9b729c3047f30,3,03_2.0,2,IMG_2615c5de94cf0ab6,3,03_2.0,False,True,0.9282201528549194,,,
IMG_2ec9b729c3047f30,3,03_2.0,3,IMG_aade277476cfab5c,3,03_3.0,False,False,0.8882352113723755,,,
IMG_2ec9b729c3047f30,3,03_2.0,4,IMG_90448cd333a0b216,3,03_3.0,False,False,0.8631281852722168,,,
IMG_2ec9b729c3047f30,3,03_2.0,5,IMG_814ea15230cf77ff,3,03_10.0,False,False,0.8529471158981323,,,
IMG_2ec9b729c3047f30,3,03_2.0,6,IMG_0c67105fef9f5e61,3,03_3.0,False,False,0.8419153690338135,,,
IMG_2ec9b729c3047f30,3,03_2.0,7,IMG_22c1d1571bf40f38,3,03_3.0,False,False,0.8413556218147278,,,
IMG_2ec9b729c3047f30,3,03_2.0,8,IMG_85a1df455dd25f66,3,03_3.0,False,False,0.8264891505241394,,,
IMG_2ec9b729c3047f30,3,03_2.0,9,IMG_c35286d04e6f978d,3,03_10.0,False,False,0.8198255300521851,,,
IMG_2ec9b729c3047f30,3,03_2.0,10,IMG_ed8f4661bbbe6d5c,3,03_3.0,False,False,0.8197977542877197,,,
IMG_2615c5de94cf0ab6,3,03_2.0,1,IMG_2ec9b729c3047f30,3,03_2.0,False,True,0.9282201528549194,,,
IMG_2615c5de94cf0ab6,3,03_2.0,2,IMG_03193f6c99f32e8b,3,03_2.0,False,True,0.9005060791969299,,,
IMG_2615c5de94cf0ab6,3,03_2.0,3,IMG_aade277476cfab5c,3,03_3.0,False,False,0.8146649599075317,,,
IMG_2615c5de94cf0ab6,3,03_2.0,4,IMG_90448cd333a0b216,3,03_3.0,False,False,0.8027341365814209,,,
IMG_2615c5de94cf0ab6,3,03_2.0,5,IMG_0c67105fef9f5e61,3,03_3.0,False,False,0.7788341641426086,,,
IMG_2615c5de94cf0ab6,3,03_2.0,6,IMG_814ea15230cf77ff,3,03_10.0,False,False,0.7664514780044556,,,
IMG_2615c5de94cf0ab6,3,03_2.0,7,IMG_59e35a6728f49f9b,3,03_3.0,False,False,0.7653754949569702,,,
IMG_2615c5de94cf0ab6,3,03_2.0,8,IMG_ed8f4661bbbe6d5c,3,03_3.0,False,False,0.7493690252304077,,,
IMG_2615c5de94cf0ab6,3,03_2.0,9,IMG_22c1d1571bf40f38,3,03_3.0,False,False,0.7481566667556763,,,
IMG_2615c5de94cf0ab6,3,03_2.0,10,IMG_85a1df455dd25f66,3,03_3.0,False,False,0.7477314472198486,,,
IMG_f914119441e6fbfc,3,03_2.0,1,IMG_dda0725ed8e5c4be,3,03_9.0,False,False,0.7629454135894775,,,
IMG_f914119441e6fbfc,3,03_2.0,2,IMG_ed8f4661bbbe6d5c,3,03_3.0,False,False,0.7583106756210327,,,
IMG_f914119441e6fbfc,3,03_2.0,3,IMG_2b7e1f460614d568,3,03_3.0,False,False,0.7542862892150879,,,
IMG_f914119441e6fbfc,3,03_2.0,4,IMG_5171549ee9022d18,3,03_2.0,False,True,0.7484692335128784,,,
IMG_f914119441e6fbfc,3,03_2.0,5,IMG_0e03c96e3860a20c,3,03_3.0,False,False,0.7408715486526489,,,
IMG_f914119441e6fbfc,3,03_2.0,6,IMG_19fc4b72ac608282,3,03_9.0,False,False,0.7242080569267273,,,
IMG_f914119441e6fbfc,3,03_2.0,7,IMG_59e35a6728f49f9b,3,03_3.0,False,False,0.7233007550239563,,,
IMG_f914119441e6fbfc,3,03_2.0,8,IMG_2615c5de94cf0ab6,3,03_2.0,False,True,0.7112022042274475,,,
IMG_f914119441e6fbfc,3,03_2.0,9,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.7111427783966064,,,
IMG_f914119441e6fbfc,3,03_2.0,10,IMG_5001302b0ed35221,3,03_9.0,False,False,0.7086084485054016,,,
IMG_6093a75e3e14d5df,3,03_2.0,1,IMG_2d5a71d4a5613a7a,3,03_2.0,False,True,0.9805581569671631,,,
IMG_6093a75e3e14d5df,3,03_2.0,2,IMG_4ccf8f053eafa970,3,03_5.0,False,False,0.9017297029495239,,,
IMG_6093a75e3e14d5df,3,03_2.0,3,IMG_b825df862b6e289f,3,03_9.0,False,False,0.9006900191307068,,,
IMG_6093a75e3e14d5df,3,03_2.0,4,IMG_c3eab7f40d20dd73,3,03_11.0,False,False,0.8780272603034973,,,
IMG_6093a75e3e14d5df,3,03_2.0,5,IMG_959dea87d88a6be9,3,03_2.0,False,True,0.8778067827224731,,,
IMG_6093a75e3e14d5df,3,03_2.0,6,IMG_9935b9839e10b78b,3,03_2.0,False,True,0.8744403123855591,,,
IMG_6093a75e3e14d5df,3,03_2.0,7,IMG_53fa9fc0de5e468b,3,03_6.0,False,False,0.8717610836029053,,,
IMG_6093a75e3e14d5df,3,03_2.0,8,IMG_3a486e292583f5fd,3,03_8.0,False,False,0.8679601550102234,,,
IMG_6093a75e3e14d5df,3,03_2.0,9,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.862546980381012,,,
IMG_6093a75e3e14d5df,3,03_2.0,10,IMG_03955f459165fb69,3,03_4.0,False,False,0.8620787262916565,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,1,IMG_6093a75e3e14d5df,3,03_2.0,False,True,0.9805581569671631,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,2,IMG_4ccf8f053eafa970,3,03_5.0,False,False,0.907662034034729,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,3,IMG_b825df862b6e289f,3,03_9.0,False,False,0.896763801574707,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,4,IMG_53fa9fc0de5e468b,3,03_6.0,False,False,0.8882600665092468,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,5,IMG_9935b9839e10b78b,3,03_2.0,False,True,0.8806790709495544,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,6,IMG_959dea87d88a6be9,3,03_2.0,False,True,0.872894823551178,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,7,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.8686969876289368,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,8,IMG_c3eab7f40d20dd73,3,03_11.0,False,False,0.8655338883399963,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,9,IMG_3a486e292583f5fd,3,03_8.0,False,False,0.8603772521018982,,,
IMG_2d5a71d4a5613a7a,3,03_2.0,10,IMG_03955f459165fb69,3,03_4.0,False,False,0.8431714177131653,,,
IMG_9935b9839e10b78b,3,03_2.0,1,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.9134194850921631,,,
IMG_9935b9839e10b78b,3,03_2.0,2,IMG_c3eab7f40d20dd73,3,03_11.0,False,False,0.8875184655189514,,,
IMG_9935b9839e10b78b,3,03_2.0,3,IMG_302da20670764559,3,03_9.0,False,False,0.8837136030197144,,,
IMG_9935b9839e10b78b,3,03_2.0,4,IMG_959dea87d88a6be9,3,03_2.0,False,True,0.8822781443595886,,,
IMG_9935b9839e10b78b,3,03_2.0,5,IMG_2d5a71d4a5613a7a,3,03_2.0,False,True,0.8806790709495544,,,
IMG_9935b9839e10b78b,3,03_2.0,6,IMG_93581bef499b37df,3,03_2.0,False,True,0.8799800276756287,,,
IMG_9935b9839e10b78b,3,03_2.0,7,IMG_03955f459165fb69,3,03_4.0,False,False,0.8749236464500427,,,
IMG_9935b9839e10b78b,3,03_2.0,8,IMG_6093a75e3e14d5df,3,03_2.0,False,True,0.8744403123855591,,,
IMG_9935b9839e10b78b,3,03_2.0,9,IMG_53fa9fc0de5e468b,3,03_6.0,False,False,0.8738934397697449,,,
IMG_9935b9839e10b78b,3,03_2.0,10,IMG_b741dc5a87e88d17,3,03_3.0,False,False,0.8722948431968689,,,
IMG_a3430090c4ce7a3b,3,03_2.0,1,IMG_b00cc602f340f203,3,03_10.0,False,False,0.8884132504463196,,,
IMG_a3430090c4ce7a3b,3,03_2.0,2,IMG_4346881113cb7134,3,03_5.0,False,False,0.8341624736785889,,,
IMG_a3430090c4ce7a3b,3,03_2.0,3,IMG_f0e20029fd5e8703,3,03_14.0,False,False,0.8153746128082275,,,
IMG_a3430090c4ce7a3b,3,03_2.0,4,IMG_302da20670764559,3,03_9.0,False,False,0.8004347085952759,,,
IMG_a3430090c4ce7a3b,3,03_2.0,5,IMG_41a15bee1ec02acd,3,03_11.0,False,False,0.7750892639160156,,,
IMG_a3430090c4ce7a3b,3,03_2.0,6,IMG_f2f062b428b6acde,3,03_10.0,False,False,0.7406714558601379,,,
IMG_a3430090c4ce7a3b,3,03_2.0,7,IMG_102c379d7d6b4a9c,3,03_3.0,False,False,0.7240159511566162,,,
IMG_a3430090c4ce7a3b,3,03_2.0,8,IMG_a9a6feb7d1d4e069,3,03_7.0,False,False,0.7121120691299438,,,
IMG_a3430090c4ce7a3b,3,03_2.0,9,IMG_9935b9839e10b78b,3,03_2.0,False,True,0.7040746808052063,,,
IMG_a3430090c4ce7a3b,3,03_2.0,10,IMG_bd146b01a5ab5e14,3,03_3.0,False,False,0.7019062042236328,,,
IMG_959dea87d88a6be9,3,03_2.0,1,IMG_4ccf8f053eafa970,3,03_5.0,False,False,0.9362300634384155,,,
IMG_959dea87d88a6be9,3,03_2.0,2,IMG_9935b9839e10b78b,3,03_2.0,False,True,0.8822781443595886,,,
IMG_959dea87d88a6be9,3,03_2.0,3,IMG_6093a75e3e14d5df,3,03_2.0,False,True,0.8778067827224731,,,
IMG_959dea87d88a6be9,3,03_2.0,4,IMG_2d5a71d4a5613a7a,3,03_2.0,False,True,0.872894823551178,,,
IMG_959dea87d88a6be9,3,03_2.0,5,IMG_4106e536034ce468,3,03_5.0,False,False,0.8688162565231323,,,
IMG_959dea87d88a6be9,3,03_2.0,6,IMG_4b86dee50375da53,3,03_10.0,False,False,0.8679245710372925,,,
IMG_959dea87d88a6be9,3,03_2.0,7,IMG_b825df862b6e289f,3,03_9.0,False,False,0.8503421545028687,,,
IMG_959dea87d88a6be9,3,03_2.0,8,IMG_335800c884833eed,3,03_10.0,False,False,0.8437400460243225,,,
IMG_959dea87d88a6be9,3,03_2.0,9,IMG_3fff93b7a18937ff,3,03_10.0,False,False,0.8422669172286987,,,
IMG_959dea87d88a6be9,3,03_2.0,10,IMG_23eee2d344e472b9,3,03_14.0,False,False,0.8382277488708496,,,
IMG_82a50ed5faf285df,3,03_3.0,1,IMG_90448cd333a0b216,3,03_3.0,False,True,0.8404873013496399,,,
IMG_82a50ed5faf285df,3,03_3.0,2,IMG_22c1d1571bf40f38,3,03_3.0,False,True,0.8316478729248047,,,
IMG_82a50ed5faf285df,3,03_3.0,3,IMG_74aa811586e07cff,3,03_10.0,False,False,0.8166866302490234,,,
IMG_82a50ed5faf285df,3,03_3.0,4,IMG_043fc8d5cb71ffc0,3,03_7.0,False,False,0.7660162448883057,,,
IMG_82a50ed5faf285df,3,03_3.0,5,IMG_85a1df455dd25f66,3,03_3.0,False,True,0.7531942129135132,,,
IMG_82a50ed5faf285df,3,03_3.0,6,IMG_97c531019a7ad5ae,3,03_20.0,False,False,0.7400726675987244,,,
IMG_82a50ed5faf285df,3,03_3.0,7,IMG_f4b55c978d9b27ad,3,03_7.0,False,False,0.7367304563522339,,,
IMG_82a50ed5faf285df,3,03_3.0,8,IMG_91b6f41442da18f4,3,03_9.0,False,False,0.7267991900444031,,,
IMG_82a50ed5faf285df,3,03_3.0,9,IMG_c57f9d611fd1635a,3,03_20.0,False,False,0.7097759246826172,,,
IMG_82a50ed5faf285df,3,03_3.0,10,IMG_d75db0a0fe0a29d2,3,03_9.0,False,False,0.7077962160110474,,,
IMG_b4918b6dda4fbd89,3,03_3.0,1,IMG_5fc2f2b7ba500dab,3,03_3.0,False,True,0.7057241201400757,,,
IMG_b4918b6dda4fbd89,3,03_3.0,2,IMG_b47a7d1dba914893,3,03_3.0,False,True,0.7023738026618958,,,
IMG_b4918b6dda4fbd89,3,03_3.0,3,IMG_2b7e1f460614d568,3,03_3.0,False,True,0.6713221073150635,,,
IMG_b4918b6dda4fbd89,3,03_3.0,4,IMG_59e35a6728f49f9b,3,03_3.0,False,True,0.6672370433807373,,,
IMG_b4918b6dda4fbd89,3,03_3.0,5,IMG_8e3a299e2759fd8a,3,03_31.0,False,False,0.6636367440223694,,,
IMG_b4918b6dda4fbd89,3,03_3.0,6,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.6628854274749756,,,
IMG_b4918b6dda4fbd89,3,03_3.0,7,IMG_88989ec7c9b90745,3,03_18.0,False,False,0.6611684560775757,,,
IMG_b4918b6dda4fbd89,3,03_3.0,8,IMG_aade277476cfab5c,3,03_3.0,False,True,0.6598636507987976,,,
IMG_b4918b6dda4fbd89,3,03_3.0,9,IMG_d9d5189844371896,3,03_3.0,False,True,0.650296688079834,,,
IMG_b4918b6dda4fbd89,3,03_3.0,10,IMG_9e4ae5463339b33d,3,03_9.0,False,False,0.6464534997940063,,,
IMG_c848237760038bbf,3,03_3.0,1,IMG_3c1c5ee868b49ff2,3,03_3.0,False,True,0.9045717120170593,,,
IMG_c848237760038bbf,3,03_3.0,2,IMG_8e3a299e2759fd8a,3,03_31.0,False,False,0.8927174806594849,,,
IMG_c848237760038bbf,3,03_3.0,3,IMG_03d24306c61e22a9,3,03_6.0,False,False,0.8893390893936157,,,
IMG_c848237760038bbf,3,03_3.0,4,IMG_3d7bf72908e59499,3,03_3.0,False,True,0.8674569129943848,,,
IMG_c848237760038bbf,3,03_3.0,5,IMG_5fc2f2b7ba500dab,3,03_3.0,False,True,0.8369647264480591,,,
IMG_c848237760038bbf,3,03_3.0,6,IMG_93581bef499b37df,3,03_2.0,False,False,0.8338680267333984,,,
IMG_c848237760038bbf,3,03_3.0,7,IMG_f6a06551b419c8d3,3,03_2.0,False,False,0.8325583934783936,,,
IMG_c848237760038bbf,3,03_3.0,8,IMG_1c67b02ae9b59108,3,03_3.0,False,True,0.8300759792327881,,,
IMG_c848237760038bbf,3,03_3.0,9,IMG_0e03c96e3860a20c,3,03_3.0,False,True,0.8263934850692749,,,
IMG_c848237760038bbf,3,03_3.0,10,IMG_a9a6feb7d1d4e069,3,03_7.0,False,False,0.8252121806144714,,,
IMG_85a1df455dd25f66,3,03_3.0,1,IMG_aade277476cfab5c,3,03_3.0,False,True,0.9066511988639832,,,
IMG_85a1df455dd25f66,3,03_3.0,2,IMG_22c1d1571bf40f38,3,03_3.0,False,True,0.904935359954834,,,
IMG_85a1df455dd25f66,3,03_3.0,3,IMG_90448cd333a0b216,3,03_3.0,False,True,0.8878306746482849,,,
IMG_85a1df455dd25f66,3,03_3.0,4,IMG_814ea15230cf77ff,3,03_10.0,False,False,0.8629009127616882,,,
IMG_85a1df455dd25f66,3,03_3.0,5,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.850444495677948,,,
IMG_85a1df455dd25f66,3,03_3.0,6,IMG_59e35a6728f49f9b,3,03_3.0,False,True,0.845325231552124,,,
IMG_85a1df455dd25f66,3,03_3.0,7,IMG_0e03c96e3860a20c,3,03_3.0,False,True,0.8444561958312988,,,
IMG_85a1df455dd25f66,3,03_3.0,8,IMG_ed8f4661bbbe6d5c,3,03_3.0,False,True,0.843753457069397,,,
IMG_85a1df455dd25f66,3,03_3.0,9,IMG_c35286d04e6f978d,3,03_10.0,False,False,0.8417125940322876,,,
IMG_85a1df455dd25f66,3,03_3.0,10,IMG_5171549ee9022d18,3,03_2.0,False,False,0.8306922316551208,,,
IMG_aade277476cfab5c,3,03_3.0,1,IMG_814ea15230cf77ff,3,03_10.0,False,False,0.9292150735855103,,,
IMG_aade277476cfab5c,3,03_3.0,2,IMG_85a1df455dd25f66,3,03_3.0,False,True,0.9066511988639832,,,
IMG_aade277476cfab5c,3,03_3.0,3,IMG_3d7bf72908e59499,3,03_3.0,False,True,0.8945977091789246,,,
IMG_aade277476cfab5c,3,03_3.0,4,IMG_2ec9b729c3047f30,3,03_2.0,False,False,0.8882352113723755,,,
IMG_aade277476cfab5c,3,03_3.0,5,IMG_ed8f4661bbbe6d5c,3,03_3.0,False,True,0.8826284408569336,,,
IMG_aade277476cfab5c,3,03_3.0,6,IMG_0c67105fef9f5e61,3,03_3.0,False,True,0.8684250116348267,,,
IMG_aade277476cfab5c,3,03_3.0,7,IMG_0e03c96e3860a20c,3,03_3.0,False,True,0.861528754234314,,,
IMG_aade277476cfab5c,3,03_3.0,8,IMG_5f1db9c269b003a0,3,03_7.0,False,False,0.8601146936416626,,,
IMG_aade277476cfab5c,3,03_3.0,9,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.8578735589981079,,,
IMG_aade277476cfab5c,3,03_3.0,10,IMG_22c1d1571bf40f38,3,03_3.0,False,True,0.8547147512435913,,,
IMG_1c67b02ae9b59108,3,03_3.0,1,IMG_3d7bf72908e59499,3,03_3.0,False,True,0.8802298307418823,,,
IMG_1c67b02ae9b59108,3,03_3.0,2,IMG_899eab175cf11e80,3,03_2.0,False,False,0.8745822906494141,,,
IMG_1c67b02ae9b59108,3,03_3.0,3,IMG_1aa8ecf722a1755f,3,03_4.0,False,False,0.8735848665237427,,,
IMG_1c67b02ae9b59108,3,03_3.0,4,IMG_3181ffe87aa13433,3,03_10.0,False,False,0.8712117671966553,,,
IMG_1c67b02ae9b59108,3,03_3.0,5,IMG_0f0cd0e7c57181b2,3,03_10.0,False,False,0.8680488467216492,,,
IMG_1c67b02ae9b59108,3,03_3.0,6,IMG_90abd8938b874a0c,3,03_7.0,False,False,0.8675060272216797,,,
IMG_1c67b02ae9b59108,3,03_3.0,7,IMG_8b9236cb98f368af,3,03_10.0,False,False,0.8674987554550171,,,
IMG_1c67b02ae9b59108,3,03_3.0,8,IMG_03955f459165fb69,3,03_4.0,False,False,0.8631298542022705,,,
IMG_1c67b02ae9b59108,3,03_3.0,9,IMG_0e03c96e3860a20c,3,03_3.0,False,True,0.8559530973434448,,,
IMG_1c67b02ae9b59108,3,03_3.0,10,IMG_5f1db9c269b003a0,3,03_7.0,False,False,0.8520051836967468,,,
IMG_3d7bf72908e59499,3,03_3.0,1,IMG_5f1db9c269b003a0,3,03_7.0,False,False,0.9302355051040649,,,
IMG_3d7bf72908e59499,3,03_3.0,2,IMG_0e03c96e3860a20c,3,03_3.0,False,True,0.9203808307647705,,,
IMG_3d7bf72908e59499,3,03_3.0,3,IMG_08faeb63ca8035ce,3,03_7.0,False,False,0.8952266573905945,,,
IMG_3d7bf72908e59499,3,03_3.0,4,IMG_aade277476cfab5c,3,03_3.0,False,True,0.8945977091789246,,,
